sport,league,date,home_team,away_team,home_score,away_score,odds_home,odds_draw,odds_away,result
Fotbal,4.anglická liga,2024-09-12,Harrogate_Town,Doncaster,2.0,0.0,4.34,3.81,1.69,home
Fotbal,4.anglická liga,2024-11-16,Harrogate_Town,Chesterfield,2.0,1.0,4.82,3.88,1.61,home
Fotbal,4.anglická liga,2024-12-21,Newport,Milton_Keynes,6.0,3.0,4.62,3.91,1.63,home
