sport,league,date,home_team,away_team,home_score,away_score,odds_home,odds_draw,odds_away,result
Fotbal,1.kolumbijská liga,2024-09-29,América_de_Cali,Fortaleza_FC,1.0,1.0,1.4,3.89,6.83,draw
Fotbal,1.kolumbijská liga,2025-02-08,América_de_Cali,Deportivo_Pasto,1.0,1.0,1.34,4.08,8.22,draw
Fotbal,1.kolumbijská liga,2025-02-13,Independiente_Medellín,Unión_Magdalena,1.0,1.0,1.36,3.92,7.93,draw
Fotbal,1.kolumbijská liga,2025-03-15,Envigado_FC,Atlético_Nacional,0.0,0.0,7.43,4.35,1.33,draw
Fotbal,1.kolumbijská liga,2025-03-30,Independiente_Medellín,Aguilas_Doradas,0.0,0.0,1.36,4.06,7.61,draw
