sport,league,date,home_team,away_team,home_score,away_score,odds_home,odds_draw,odds_away,result
Fotbal,1.ukrajinská liga,2024-11-10,Veres_Rivne,Rukh_Vynnyky,2.0,0.0,3.38,2.95,2.1,home
Fotbal,1.ukrajinská liga,2024-12-07,Livyi_Bereh,Cherkasy_FK,3.0,1.0,3.8,2.85,2.01,home
Fotbal,1.ukrajinská liga,2024-12-08,Inhulets,Zorya_Luhansk,1.0,0.0,3.51,2.99,2.02,home
Fotbal,1.ukrajinská liga,2025-03-11,Veres_Rivne,Polessya_Zhitomir,5.0,1.0,3.83,2.84,2.01,home
Fotbal,1.ukrajinská liga,2025-03-16,Inhulets,Černomorec_Oděsa,1.0,0.0,3.65,2.91,2.02,home
Fotbal,1.ukrajinská liga,2025-04-05,Černomorec_Oděsa,Cherkasy_FK,1.0,0.0,3.7,3.08,1.93,home
