sport,league,date,home_team,away_team,home_score,away_score,odds_home,odds_draw,odds_away,result
Fotbal,1.slovinská liga,2024-10-12,Primorje_Ajdovščina,Radomlje,0.0,1.0,2.6,2.97,2.6,away
Fotbal,1.slovinská liga,2024-10-20,Bravo_Publikum,Maribor_Branik_NK,0.0,1.0,2.8,3.0,2.4,away
Fotbal,1.slovinská liga,2024-10-20,Domzale,Radomlje,1.0,4.0,2.56,2.8,2.8,away
Fotbal,1.slovinská liga,2024-11-03,NK_Celje,Olimpija_Lublaň,0.0,1.0,2.58,3.02,2.58,away
Fotbal,1.slovinská liga,2025-02-08,NK_Celje,Maribor_Branik_NK,1.0,2.0,2.38,3.35,2.57,away
Fotbal,1.slovinská liga,2025-02-08,Domzale,Mura_Murska_Sobota,0.0,1.0,2.67,3.0,2.52,away
Fotbal,1.slovinská liga,2025-03-01,Primorje_Ajdovščina,Domzale,0.0,1.0,2.54,2.85,2.77,away
