sport,league,date,home_team,away_team,home_score,away_score,odds_home,odds_draw,odds_away,result
Fotbal,Divize C,2024-10-16,Police_nad_Metují,Chrudim_AFK_B,3.0,2.0,3.0,3.56,1.81,home
Fotbal,Divize C,2024-11-03,Trutnov,Velké_Hamry,2.0,0.0,3.16,3.54,1.76,home
Fotbal,Divize C,2025-03-29,Dobrovice,Brandýs_n._Labem,2.0,0.0,3.51,3.69,1.64,home
Fotbal,Divize C,2025-04-05,Hrádek_nad_Nisou,Chrudim_AFK_B,3.0,0.0,3.61,3.78,1.61,home
Fotbal,Divize C,2025-04-06,Police_nad_Metují,Vysoké_Mýto,3.0,2.0,3.0,3.56,1.81,home
