sport,league,date,home_team,away_team,home_score,away_score,odds_home,odds_draw,odds_away,result
Fotbal,Anglie - Conference North,2024-09-21,Kidderminster,Alfreton_Town,0.0,1.0,1.69,3.33,4.48,away
Fotbal,Anglie - Conference North,2024-10-22,Chester,Buxton,0.0,1.0,1.6,3.53,4.8,away
Fotbal,Anglie - Conference North,2024-11-05,Kings_Lynn,Farsley,0.0,2.0,1.58,3.55,4.92,away
Fotbal,Anglie - Conference North,2024-11-26,Leamington,Needham_Market,0.0,1.0,1.64,3.44,4.63,away
Fotbal,Anglie - Conference North,2025-02-08,Kidderminster,Chorley,1.0,2.0,1.65,3.39,4.65,away
Fotbal,Anglie - Conference North,2025-02-25,Spennymoor_Town,Marine,0.0,1.0,1.58,3.57,4.88,away
Fotbal,Anglie - Conference North,2025-03-15,Curzon_Ashton,Marine,0.0,1.0,1.65,3.42,4.62,away
