Sport,Soutez,Den,Mesic,Rok,Tym1,Tym2,Skore1,Skore2,Kurz1,KurzX,Kurz2
Fotbal,1.slovenská liga,14,9,24,Banská_Bystrica,Komárno,2,3,"1,75","3,77","4,40"
Fotbal,1.slovenská liga,14,9,24,Michalovce,Trenčín,1,1,"2,69","3,34","2,53"
Fotbal,1.slovenská liga,14,9,24,Žilina,Skalica_MFK,3,2,"1,31","5,38","8,74"
Fotbal,1.slovenská liga,14,9,24,Dunajská_Streda,Slovan_Bratislava,1,2,"3,02","3,35","2,28"
Fotbal,1.slovenská liga,15,9,24,Košice_FC,Trnava,1,1,"3,74","3,33","2,01"
Fotbal,1.slovenská liga,15,9,24,Ružomberok,Podbrezova,1,0,"2,31","3,48","2,89"
Fotbal,1.slovenská liga,17,9,24,Trenčín,Dunajská_Streda,0,3,"3,73","3,48","1,97"
Fotbal,1.slovenská liga,21,9,24,Košice_FC,Žilina,1,2,"4,13","3,79","1,79"
Fotbal,1.slovenská liga,21,9,24,Komárno,Trenčín,2,1,"2,67","3,45","2,49"
Fotbal,1.slovenská liga,21,9,24,Skalica_MFK,Dunajská_Streda,1,3,"4,49","3,62","1,77"
Fotbal,1.slovenská liga,21,9,24,Slovan_Bratislava,Ružomberok,2,1,"1,39","4,96","7,05"
Fotbal,1.slovenská liga,22,9,24,Trnava,Banská_Bystrica,1,0,"1,44","4,51","6,79"
Fotbal,1.slovenská liga,22,9,24,Podbrezova,Michalovce,4,1,"1,65","4,09","4,68"
Fotbal,1.slovenská liga,24,9,24,Komárno,Ružomberok,1,2,"2,76","3,28","2,50"
Fotbal,1.slovenská liga,27,9,24,Michalovce,Slovan_Bratislava,,,"6,37","4,74","1,44"
Fotbal,1.slovenská liga,28,9,24,Banská_Bystrica,Košice_FC,2,3,"2,40","3,38","2,84"
Fotbal,1.slovenská liga,28,9,24,Trenčín,Podbrezova,1,1,"2,25","3,60","2,91"
Fotbal,1.slovenská liga,28,9,24,Dunajská_Streda,Trnava,0,0,"2,00","3,17","3,99"
Fotbal,1.slovenská liga,29,9,24,Ružomberok,Skalica_MFK,1,2,"1,86","3,45","4,25"
Fotbal,1.slovenská liga,29,9,24,Žilina,Komárno,2,1,"1,28","5,73","9,03"
Fotbal,1.slovenská liga,28,9,24,Michalovce,Slovan_Bratislava,2,4,"6,37","4,74","1,44"
Fotbal,1.slovenská liga,5,10,24,Košice_FC,Ružomberok,2,1,"2,37","3,17","3,04"
Fotbal,1.slovenská liga,5,10,24,Podbrezova,Trnava,0,4,"2,75","3,22","2,55"
Fotbal,1.slovenská liga,5,10,24,Skalica_MFK,Komárno,3,0,"2,05","3,41","3,51"
Fotbal,1.slovenská liga,5,10,24,Slovan_Bratislava,Trenčín,1,1,"1,26","5,94","9,37"
Fotbal,1.slovenská liga,6,10,24,Banská_Bystrica,Michalovce,1,0,"1,90","3,66","3,79"
Fotbal,1.slovenská liga,6,10,24,Dunajská_Streda,Žilina,0,3,"2,29","3,25","3,09"
Fotbal,1.slovenská liga,19,10,24,Michalovce,Košice_FC,3,2,"2,54","3,21","2,76"
Fotbal,1.slovenská liga,19,10,24,Ružomberok,Dunajská_Streda,1,1,"3,72","3,33","2,01"
Fotbal,1.slovenská liga,19,10,24,Trenčín,Skalica_MFK,2,1,"2,22","3,45","3,06"
Fotbal,1.slovenská liga,19,10,24,Trnava,Slovan_Bratislava,0,1,"2,76","3,24","2,52"
Fotbal,1.slovenská liga,20,10,24,Komárno,Podbrezova,1,2,"2,92","3,72","2,20"
Fotbal,1.slovenská liga,20,10,24,Žilina,Banská_Bystrica,2,0,"1,35","5,09","7,86"
Fotbal,1.slovenská liga,26,10,24,Banská_Bystrica,Ružomberok,2,1,"2,49","3,30","2,76"
Fotbal,1.slovenská liga,26,10,24,Žilina,Podbrezova,2,2,"1,39","4,86","7,21"
Fotbal,1.slovenská liga,26,10,24,Dunajská_Streda,Košice_FC,1,3,"1,49","4,34","6,12"
Fotbal,1.slovenská liga,27,10,24,Michalovce,Skalica_MFK,2,1,"2,21","3,37","3,15"
Fotbal,1.slovenská liga,27,10,24,Trenčín,Trnava,2,3,"3,82","3,25","2,01"
Fotbal,1.slovenská liga,29,10,24,Žilina,Ružomberok,3,1,"1,42","4,77","6,76"
Fotbal,1.slovenská liga,29,10,24,Dunajská_Streda,Podbrezova,3,0,"1,63","4,03","4,89"
Fotbal,1.slovenská liga,30,10,24,Skalica_MFK,Slovan_Bratislava,2,3,"6,12","4,98","1,43"
Fotbal,1.slovenská liga,30,10,24,Trnava,Komárno,3,2,"1,37","4,92","7,59"
Fotbal,1.slovenská liga,2,11,24,Košice_FC,Trenčín,0,0,"1,85","3,71","3,93"
Fotbal,1.slovenská liga,2,11,24,Komárno,Dunajská_Streda,0,1,"4,52","3,78","1,73"
Fotbal,1.slovenská liga,2,11,24,Trnava,Michalovce,3,1,"1,41","4,71","6,90"
Fotbal,1.slovenská liga,2,11,24,Podbrezova,Slovan_Bratislava,1,3,"3,53","3,93","1,91"
Fotbal,1.slovenská liga,3,11,24,Ružomberok,Žilina,1,0,"3,48","3,51","2,03"
Fotbal,1.slovenská liga,3,11,24,Skalica_MFK,Banská_Bystrica,1,0,"2,16","3,45","3,20"
Fotbal,1.slovenská liga,9,11,24,Michalovce,Žilina,1,1,"4,01","3,65","1,85"
Fotbal,1.slovenská liga,9,11,24,Slovan_Bratislava,Skalica_MFK,3,1,"1,30","5,66","8,49"
Fotbal,1.slovenská liga,9,11,24,Trenčín,Ružomberok,0,0,"2,26","3,49","2,97"
Fotbal,1.slovenská liga,9,11,24,Komárno,Trnava,1,2,"5,13","4,00","1,61"
Fotbal,1.slovenská liga,10,11,24,Dunajská_Streda,Banská_Bystrica,0,0,"1,42","4,59","7,18"
Fotbal,1.slovenská liga,10,11,24,Podbrezova,Košice_FC,0,0,"1,87","3,60","3,99"
Fotbal,1.slovenská liga,22,11,24,Košice_FC,Slovan_Bratislava,1,1,"4,15","3,71","1,81"
Fotbal,1.slovenská liga,23,11,24,Banská_Bystrica,Trenčín,6,1,"1,80","3,64","4,30"
Fotbal,1.slovenská liga,23,11,24,Dunajská_Streda,Michalovce,0,1,"1,46","4,38","6,58"
Fotbal,1.slovenská liga,23,11,24,Skalica_MFK,Podbrezova,1,2,"2,44","3,35","2,79"
Fotbal,1.slovenská liga,23,11,24,Žilina,Trnava,3,1,"2,05","3,36","3,57"
Fotbal,1.slovenská liga,24,11,24,Ružomberok,Komárno,1,3,"1,60","4,03","5,20"
Fotbal,1.slovenská liga,30,11,24,Michalovce,Ružomberok,4,2,"1,98","3,68","3,47"
Fotbal,1.slovenská liga,30,11,24,Trnava,Skalica_MFK,2,0,"1,51","4,33","5,75"
Fotbal,1.slovenská liga,30,11,24,Trenčín,Žilina,2,4,"3,87","3,77","1,85"
Fotbal,1.slovenská liga,30,11,24,Podbrezova,Dunajská_Streda,0,0,"2,87","3,25","2,44"
Fotbal,1.slovenská liga,1,12,24,Komárno,Košice_FC,1,1,"2,60","3,28","2,65"
Fotbal,1.slovenská liga,1,12,24,Slovan_Bratislava,Banská_Bystrica,3,1,"1,34","5,16","7,96"
Fotbal,1.slovenská liga,4,12,24,Slovan_Bratislava,Komárno,6,0,"1,19","7,26","11,00"
Fotbal,1.slovenská liga,7,12,24,Banská_Bystrica,Podbrezova,0,2,"2,48","3,39","2,72"
Fotbal,1.slovenská liga,7,12,24,Michalovce,Komárno,0,0,"1,58","4,22","5,16"
Fotbal,1.slovenská liga,7,12,24,Ružomberok,Trnava,0,2,"3,27","3,28","2,19"
Fotbal,1.slovenská liga,7,12,24,Žilina,Slovan_Bratislava,2,1,"2,64","3,75","2,39"
Fotbal,1.slovenská liga,8,12,24,Dunajská_Streda,Trenčín,3,3,"1,39","4,71","7,71"
Fotbal,1.slovenská liga,8,12,24,Košice_FC,Skalica_MFK,1,1,"2,02","3,33","3,71"
Fotbal,1.slovenská liga,14,12,24,Podbrezova,Ružomberok,2,0,"1,86","3,61","4,02"
Fotbal,1.slovenská liga,14,12,24,Trnava,Košice_FC,1,0,"1,42","4,49","7,38"
Fotbal,1.slovenská liga,14,12,24,Trenčín,Michalovce,0,0,"2,22","3,44","3,07"
Fotbal,1.slovenská liga,14,12,24,Slovan_Bratislava,Dunajská_Streda,2,1,"1,62","3,96","5,13"
Fotbal,1.slovenská liga,15,12,24,Komárno,Banská_Bystrica,3,0,"2,57","3,38","2,62"
Fotbal,1.slovenská liga,15,12,24,Skalica_MFK,Žilina,0,0,"4,23","3,88","1,76"
Fotbal,1.slovenská liga,8,2,25,Banská_Bystrica,Trnava,1,4,"5,20","3,73","1,65"
Fotbal,1.slovenská liga,8,2,25,Dunajská_Streda,Skalica_MFK,3,1,"1,51","4,23","6,02"
Fotbal,1.slovenská liga,8,2,25,Michalovce,Podbrezova,2,2,"2,33","3,40","2,91"
Fotbal,1.slovenská liga,8,2,25,Žilina,Košice_FC,0,2,"1,53","4,10","5,88"
Fotbal,1.slovenská liga,9,2,25,Ružomberok,Slovan_Bratislava,1,5,"4,27","4,09","1,71"
Fotbal,1.slovenská liga,9,2,25,Trenčín,Komárno,1,0,"2,07","3,30","3,57"
Fotbal,1.slovenská liga,15,2,25,Košice_FC,Banská_Bystrica,4,0,"1,59","3,80","5,80"
