Sport,Soutez,Den,Mesic,Rok,Tym1,Tym2,Skore1,Skore2,Kurz1,KurzX,Kurz2
Fotbal,1.japonská liga,13,9,24,Kawasaki_F.,Sagan_Tosu,3,2,"1,41","4,96","6,40"
Fotbal,1.japonská liga,13,9,24,Vissel_Kobe,Cerezo,2,1,"1,72","3,77","4,58"
Fotbal,1.japonská liga,13,9,24,Marinos,Kyoto,1,2,"1,87","4,13","3,49"
Fotbal,1.japonská liga,14,9,24,Sapporo,Verdy,0,2,"2,68","3,27","2,58"
Fotbal,1.japonská liga,14,9,24,Fukuoka,Machida_Zelvia,0,3,"3,27","2,89","2,40"
Fotbal,1.japonská liga,14,9,24,Kashima,Hiroshima,2,2,"3,06","3,42","2,24"
Fotbal,1.japonská liga,14,9,24,Niigata,Shonan_Bellmare,3,1,"2,20","3,39","3,15"
Fotbal,1.japonská liga,14,9,24,Tokyo,Nagoja,4,1,"2,92","2,97","2,57"
Fotbal,1.japonská liga,14,9,24,Gamba,Urawa,0,1,"2,38","3,19","2,99"
Fotbal,1.japonská liga,14,9,24,Reysol,Jubilo,0,2,"1,63","4,02","4,98"
Fotbal,1.japonská liga,18,9,24,Nagoja,Niigata,3,0,"2,72","3,00","2,73"
Fotbal,1.japonská liga,21,9,24,Kashima,Reysol,0,0,"2,54","3,34","2,68"
Fotbal,1.japonská liga,21,9,24,Jubilo,Fukuoka,0,0,"2,96","2,77","2,71"
Fotbal,1.japonská liga,21,9,24,Kyoto,Gamba,,,"2,66","3,13","2,56"
Fotbal,1.japonská liga,21,9,24,Machida_Zelvia,Sapporo,0,0,"1,62","4,08","4,93"
Fotbal,1.japonská liga,21,9,24,Hiroshima,Marinos,,,"1,63","4,19","4,29"
Fotbal,1.japonská liga,21,9,24,Shonan_Bellmare,Cerezo,,,"2,24","3,27","2,99"
Fotbal,1.japonská liga,21,9,24,Urawa,Tokyo,0,2,"1,90","3,59","3,85"
Fotbal,1.japonská liga,21,9,24,Verdy,Sagan_Tosu,,,"1,64","3,84","4,68"
Fotbal,1.japonská liga,22,9,24,Nagoja,Kawasaki_F.,2,0,"2,89","3,21","2,44"
Fotbal,1.japonská liga,22,9,24,Niigata,Vissel_Kobe,2,3,"3,97","3,36","1,94"
Fotbal,1.japonská liga,22,9,24,Verdy,Sagan_Tosu,2,0,"1,68","3,95","4,66"
Fotbal,1.japonská liga,22,9,24,Hiroshima,Marinos,6,2,"1,45","4,93","5,71"
Fotbal,1.japonská liga,22,9,24,Kyoto,Gamba,2,2,"2,29","3,40","2,98"
Fotbal,1.japonská liga,22,9,24,Shonan_Bellmare,Cerezo,1,2,"2,21","3,30","3,20"
Fotbal,1.japonská liga,28,9,24,Sapporo,Kyoto,2,0,"2,69","3,70","2,36"
Fotbal,1.japonská liga,28,9,24,Gamba,Verdy,1,1,"2,12","3,30","3,43"
Fotbal,1.japonská liga,28,9,24,Marinos,Tokyo,1,3,"1,96","4,08","3,26"
Fotbal,1.japonská liga,28,9,24,Cerezo,Reysol,0,0,"2,94","3,20","2,41"
Fotbal,1.japonská liga,28,9,24,Kawasaki_F.,Niigata,,,"1,97","3,60","3,33"
Fotbal,1.japonská liga,28,9,24,Nagoja,Jubilo,2,0,"1,97","3,33","3,88"
Fotbal,1.japonská liga,28,9,24,Sagan_Tosu,Fukuoka,0,0,"2,91","2,97","2,58"
Fotbal,1.japonská liga,28,9,24,Hiroshima,Machida_Zelvia,2,0,"1,89","3,45","4,08"
Fotbal,1.japonská liga,28,9,24,Shonan_Bellmare,Kashima,3,2,"2,47","3,32","2,78"
Fotbal,1.japonská liga,28,9,24,Vissel_Kobe,Urawa,1,0,"1,61","3,96","5,18"
Fotbal,1.japonská liga,27,9,24,Kawasaki_F.,Niigata,5,1,"2,11","3,68","3,12"
Fotbal,1.japonská liga,2,10,24,Cerezo,Gamba,1,0,"2,90","3,09","2,51"
Fotbal,1.japonská liga,4,10,24,Fukuoka,Nagoja,1,0,"2,84","2,82","2,77"
Fotbal,1.japonská liga,5,10,24,Niigata,Kashima,0,4,"2,54","3,19","2,78"
Fotbal,1.japonská liga,5,10,24,Tokyo,Sagan_Tosu,1,1,"1,89","3,82","3,68"
Fotbal,1.japonská liga,5,10,24,Reysol,Marinos,1,0,"1,83","4,16","3,64"
Fotbal,1.japonská liga,5,10,24,Machida_Zelvia,Kawasaki_F.,1,4,"2,18","3,54","3,09"
Fotbal,1.japonská liga,5,10,24,Urawa,Cerezo,0,1,"2,21","3,34","3,17"
Fotbal,1.japonská liga,5,10,24,Gamba,Sapporo,2,1,"2,13","3,53","3,20"
Fotbal,1.japonská liga,6,10,24,Kyoto,Vissel_Kobe,2,3,"3,94","3,61","1,88"
Fotbal,1.japonská liga,6,10,24,Jubilo,Hiroshima,1,2,"5,96","4,38","1,49"
Fotbal,1.japonská liga,6,10,24,Verdy,Shonan_Bellmare,0,2,"2,26","3,23","3,17"
Fotbal,1.japonská liga,19,10,24,Cerezo,Jubilo,1,2,"1,89","3,55","3,94"
Fotbal,1.japonská liga,19,10,24,Kashima,Fukuoka,0,0,"1,86","3,24","4,57"
Fotbal,1.japonská liga,19,10,24,Reysol,Machida_Zelvia,1,1,"2,51","3,13","2,87"
Fotbal,1.japonská liga,19,10,24,Kawasaki_F.,Gamba,,,"2,00","3,54","3,31"
Fotbal,1.japonská liga,19,10,24,Kyoto,Sagan_Tosu,2,0,"1,58","4,30","5,02"
Fotbal,1.japonská liga,19,10,24,Nagoja,Sapporo,0,2,"1,97","3,53","3,66"
Fotbal,1.japonská liga,19,10,24,Shonan_Bellmare,Hiroshima,2,1,"4,52","3,81","1,73"
Fotbal,1.japonská liga,19,10,24,Verdy,Urawa,2,1,"2,55","2,97","2,94"
Fotbal,1.japonská liga,19,10,24,Vissel_Kobe,Tokyo,,,"1,48","4,19","5,80"
Fotbal,1.japonská liga,19,10,24,Marinos,Niigata,,,"2,05","3,81","2,99"
Fotbal,1.japonská liga,18,10,24,Kawasaki_F.,Gamba,1,1,"2,04","3,67","3,30"
Fotbal,1.japonská liga,18,10,24,Vissel_Kobe,Tokyo,0,2,"1,41","4,74","7,04"
Fotbal,1.japonská liga,18,10,24,Marinos,Niigata,0,0,"2,52","3,90","2,43"
Fotbal,1.japonská liga,23,10,24,Urawa,Reysol,1,0,"2,74","2,99","2,72"
Fotbal,1.japonská liga,23,10,24,Niigata,Verdy,0,2,"2,08","3,18","3,69"
Fotbal,1.japonská liga,23,10,24,Gamba,Nagoja,3,2,"2,52","2,98","2,98"
Fotbal,1.japonská liga,30,10,24,Marinos,Urawa,0,0,"2,43","3,60","2,66"
Fotbal,1.japonská liga,1,11,24,Kawasaki_F.,Kashima,1,3,"2,34","3,42","2,89"
Fotbal,1.japonská liga,1,11,24,Vissel_Kobe,Jubilo,2,0,"1,38","4,75","7,74"
Fotbal,1.japonská liga,3,11,24,Fukuoka,Reysol,2,1,"3,23","2,90","2,41"
Fotbal,1.japonská liga,3,11,24,Tokyo,Shonan_Bellmare,0,2,"2,58","3,40","2,61"
Fotbal,1.japonská liga,3,11,24,Sapporo,Cerezo,1,1,"2,41","3,50","2,74"
Fotbal,1.japonská liga,3,11,24,Sagan_Tosu,Machida_Zelvia,2,1,"4,81","3,94","1,66"
Fotbal,1.japonská liga,3,11,24,Hiroshima,Kyoto,0,1,"1,44","4,79","6,23"
Fotbal,1.japonská liga,9,11,24,Kashima,Nagoja,0,0,"1,97","3,17","4,14"
Fotbal,1.japonská liga,9,11,24,Kyoto,Kawasaki_F.,1,1,"2,50","3,62","2,57"
Fotbal,1.japonská liga,9,11,24,Machida_Zelvia,Tokyo,3,0,"1,95","3,35","3,95"
Fotbal,1.japonská liga,9,11,24,Sagan_Tosu,Marinos,1,2,"3,63","4,23","1,82"
Fotbal,1.japonská liga,9,11,24,Shonan_Bellmare,Sapporo,1,1,"2,19","3,79","2,90"
Fotbal,1.japonská liga,9,11,24,Cerezo,Fukuoka,1,0,"2,23","2,97","3,53"
Fotbal,1.japonská liga,9,11,24,Jubilo,Gamba,3,4,"3,20","3,16","2,28"
Fotbal,1.japonská liga,9,11,24,Reysol,Niigata,1,1,"2,32","3,13","3,14"
Fotbal,1.japonská liga,10,11,24,Verdy,Vissel_Kobe,1,1,"3,37","2,98","2,29"
Fotbal,1.japonská liga,10,11,24,Urawa,Hiroshima,3,0,"4,56","3,70","1,74"
Fotbal,1.japonská liga,16,11,24,Jubilo,Marinos,3,4,"3,08","3,77","2,11"
Fotbal,1.japonská liga,17,11,24,Kyoto,Kashima,0,0,"2,87","3,32","2,40"
Fotbal,1.japonská liga,30,11,24,Niigata,Gamba,0,1,"2,44","3,02","3,05"
Fotbal,1.japonská liga,30,11,24,Fukuoka,Urawa,1,0,"2,62","2,85","2,98"
Fotbal,1.japonská liga,30,11,24,Reysol,Vissel_Kobe,1,1,"3,57","2,95","2,23"
Fotbal,1.japonská liga,30,11,24,Nagoja,Sagan_Tosu,0,3,"1,67","3,79","4,91"
Fotbal,1.japonská liga,30,11,24,Verdy,Kawasaki_F.,4,5,"2,29","3,38","2,99"
Fotbal,1.japonská liga,30,11,24,Cerezo,Kashima,0,2,"3,11","3,15","2,33"
Fotbal,1.japonská liga,30,11,24,Jubilo,Tokyo,2,1,"2,62","3,21","2,68"
Fotbal,1.japonská liga,30,11,24,Machida_Zelvia,Kyoto,1,0,"1,72","3,92","4,43"
Fotbal,1.japonská liga,30,11,24,Shonan_Bellmare,Marinos,2,3,"2,23","3,78","2,85"
Fotbal,1.japonská liga,1,12,24,Hiroshima,Sapporo,5,1,"1,32","5,44","8,24"
Fotbal,1.japonská liga,8,12,24,Tokyo,Cerezo,3,0,"2,62","3,24","2,65"
Fotbal,1.japonská liga,8,12,24,Kashima,Machida_Zelvia,3,1,"3,03","3,13","2,40"
Fotbal,1.japonská liga,8,12,24,Kawasaki_F.,Fukuoka,3,1,"1,58","4,03","5,36"
Fotbal,1.japonská liga,8,12,24,Kyoto,Verdy,0,0,"2,62","3,26","2,64"
Fotbal,1.japonská liga,8,12,24,Sagan_Tosu,Jubilo,3,0,"2,84","3,64","2,28"
Fotbal,1.japonská liga,8,12,24,Urawa,Niigata,0,0,"3,00","3,01","2,48"
Fotbal,1.japonská liga,8,12,24,Vissel_Kobe,Shonan_Bellmare,3,0,"1,31","5,34","8,68"
Fotbal,1.japonská liga,8,12,24,Marinos,Nagoja,0,2,"1,78","4,11","3,89"
Fotbal,1.japonská liga,8,12,24,Gamba,Hiroshima,3,1,"3,95","3,78","1,83"
