Sport,Soutez,Den,Mesic,Rok,Tym1,Tym2,Skore1,Skore2,Kurz1,KurzX,Kurz2
Fotbal,1.chorvatská liga,13,9,24,Dinamo_Zagreb,Hajduk_Split,0,1,"1,52","3,78","6,13"
Fotbal,1.chorvatská liga,14,9,24,Istra_1961_Pula,Lokomotiva_Zagreb,0,2,"2,37","2,94","3,09"
Fotbal,1.chorvatská liga,14,9,24,Gorica,HNK_Rijeka,0,1,"5,91","3,90","1,51"
Fotbal,1.chorvatská liga,15,9,24,HNK_Osijek,Slaven_Belupo,1,0,"1,44","4,13","6,85"
Fotbal,1.chorvatská liga,15,9,24,HNK_Sibenik,Varteks_Varazdin,0,0,"2,75","2,85","2,71"
Fotbal,1.chorvatská liga,20,9,24,Varteks_Varazdin,Istra_1961_Pula,1,0,"1,83","3,15","4,51"
Fotbal,1.chorvatská liga,21,9,24,Slaven_Belupo,Dinamo_Zagreb,4,1,"9,01","5,08","1,28"
Fotbal,1.chorvatská liga,21,9,24,Hajduk_Split,Gorica,4,1,"1,21","5,60","12,10"
Fotbal,1.chorvatská liga,22,9,24,Lokomotiva_Zagreb,HNK_Osijek,0,1,"2,59","3,25","2,55"
Fotbal,1.chorvatská liga,22,9,24,HNK_Rijeka,HNK_Sibenik,3,0,"1,27","4,96","10,10"
Fotbal,1.chorvatská liga,27,9,24,HNK_Sibenik,Istra_1961_Pula,0,0,"2,21","2,96","3,37"
Fotbal,1.chorvatská liga,28,9,24,Gorica,Slaven_Belupo,,,"2,43","2,99","2,94"
Fotbal,1.chorvatská liga,28,9,24,HNK_Osijek,Varteks_Varazdin,,,"1,85","3,39","4,03"
Fotbal,1.chorvatská liga,28,9,24,HNK_Rijeka,Hajduk_Split,,,"2,21","3,12","3,20"
Fotbal,1.chorvatská liga,28,9,24,Dinamo_Zagreb,Lokomotiva_Zagreb,5,1,"1,21","5,82","11,10"
Fotbal,1.chorvatská liga,29,9,24,HNK_Osijek,Varteks_Varazdin,2,1,"1,93","3,24","3,88"
Fotbal,1.chorvatská liga,29,9,24,HNK_Rijeka,Hajduk_Split,0,0,"2,41","2,86","3,12"
Fotbal,1.chorvatská liga,30,9,24,Gorica,Slaven_Belupo,2,1,"2,64","3,09","2,62"
Fotbal,1.chorvatská liga,4,10,24,Istra_1961_Pula,HNK_Osijek,,,"3,42","3,04","2,15"
Fotbal,1.chorvatská liga,5,10,24,Lokomotiva_Zagreb,Gorica,2,0,"1,64","3,59","5,01"
Fotbal,1.chorvatská liga,5,10,24,Slaven_Belupo,HNK_Rijeka,0,0,"4,83","3,65","1,65"
Fotbal,1.chorvatská liga,6,10,24,Varteks_Varazdin,Dinamo_Zagreb,0,1,"8,14","4,53","1,35"
Fotbal,1.chorvatská liga,6,10,24,Hajduk_Split,HNK_Sibenik,4,0,"1,22","5,35","12,60"
Fotbal,1.chorvatská liga,5,10,24,Istra_1961_Pula,HNK_Osijek,2,1,"3,33","3,12","2,15"
Fotbal,1.chorvatská liga,18,10,24,Lokomotiva_Zagreb,HNK_Rijeka,2,2,"3,83","3,02","2,03"
Fotbal,1.chorvatská liga,19,10,24,HNK_Sibenik,HNK_Osijek,1,3,"3,25","3,06","2,22"
Fotbal,1.chorvatská liga,19,10,24,Istra_1961_Pula,Dinamo_Zagreb,2,2,"6,41","4,03","1,47"
Fotbal,1.chorvatská liga,20,10,24,Slaven_Belupo,Hajduk_Split,0,2,"4,72","3,51","1,70"
Fotbal,1.chorvatská liga,20,10,24,Varteks_Varazdin,Gorica,2,1,"1,66","3,43","5,20"
Fotbal,1.chorvatská liga,25,10,24,Slaven_Belupo,HNK_Sibenik,2,2,"1,58","3,63","5,59"
Fotbal,1.chorvatská liga,26,10,24,Hajduk_Split,Lokomotiva_Zagreb,2,1,"1,28","5,04","9,20"
Fotbal,1.chorvatská liga,26,10,24,HNK_Rijeka,Varteks_Varazdin,1,1,"1,48","3,82","6,74"
Fotbal,1.chorvatská liga,27,10,24,Dinamo_Zagreb,HNK_Osijek,2,4,"1,30","4,90","8,99"
Fotbal,1.chorvatská liga,27,10,24,Gorica,Istra_1961_Pula,1,0,"2,63","2,90","2,79"
Fotbal,1.chorvatská liga,1,11,24,HNK_Sibenik,Dinamo_Zagreb,0,4,"9,10","5,01","1,29"
Fotbal,1.chorvatská liga,2,11,24,Lokomotiva_Zagreb,Slaven_Belupo,0,1,"2,38","3,15","2,87"
Fotbal,1.chorvatská liga,2,11,24,HNK_Osijek,Gorica,2,0,"1,29","4,91","9,39"
Fotbal,1.chorvatská liga,3,11,24,Istra_1961_Pula,HNK_Rijeka,0,1,"4,06","3,11","1,94"
Fotbal,1.chorvatská liga,3,11,24,Varteks_Varazdin,Hajduk_Split,1,0,"4,26","3,17","1,87"
Fotbal,1.chorvatská liga,8,11,24,HNK_Sibenik,Lokomotiva_Zagreb,,,"3,11","3,18","2,22"
Fotbal,1.chorvatská liga,9,11,24,Gorica,Dinamo_Zagreb,2,2,"10,00","5,30","1,25"
Fotbal,1.chorvatská liga,9,11,24,Hajduk_Split,Istra_1961_Pula,1,1,"1,34","4,50","8,57"
Fotbal,1.chorvatská liga,10,11,24,Slaven_Belupo,Varteks_Varazdin,1,1,"2,50","2,94","2,90"
Fotbal,1.chorvatská liga,10,11,24,HNK_Rijeka,HNK_Osijek,1,1,"1,94","3,22","3,85"
Fotbal,1.chorvatská liga,9,11,24,HNK_Sibenik,Lokomotiva_Zagreb,0,3,"3,39","3,15","2,11"
Fotbal,1.chorvatská liga,23,11,24,Dinamo_Zagreb,HNK_Rijeka,0,0,"1,66","3,44","5,22"
Fotbal,1.chorvatská liga,23,11,24,Istra_1961_Pula,Slaven_Belupo,,,"2,08","3,16","3,47"
Fotbal,1.chorvatská liga,23,11,24,HNK_Osijek,Hajduk_Split,,,"2,88","3,04","2,44"
Fotbal,1.chorvatská liga,23,11,24,HNK_Sibenik,Gorica,,,"2,18","2,97","3,43"
Fotbal,1.chorvatská liga,23,11,24,Varteks_Varazdin,Lokomotiva_Zagreb,1,1,"2,43","2,96","2,98"
Fotbal,1.chorvatská liga,22,11,24,Istra_1961_Pula,Slaven_Belupo,2,3,"1,79","3,26","4,56"
