date,home_team,away_team,home_score,away_score
2024-09-06,Nykobing,Fremad_Amager,0,2
2024-09-06,Helsingor,Skive,0,1
2024-09-07,Aarhus_Fremad,HIK_Hellerup,1,0
2024-09-07,BK_Frem_Kobenhavn,Nastved,1,1
2024-09-07,Middelfart,Ishoj_BK,1,2
2024-09-07,AB_Kobenhavn,Thisted,1,1
2024-09-13,Fremad_Amager,AB_Kobenhavn,3,0
2024-09-14,Ishoj_BK,Nastved,2,2
2024-09-15,Thisted,Aarhus_Fremad,0,2
2024-09-15,HIK_Hellerup,Middelfart,1,1
2024-09-15,BK_Frem_Kobenhavn,Helsingor,2,3
2024-09-15,Skive,Nykobing,4,0
2024-09-20,Helsingor,HIK_Hellerup,0,2
2024-09-20,Nykobing,Ishoj_BK,1,4
2024-09-21,Aarhus_Fremad,BK_Frem_Kobenhavn,2,1
2024-09-21,AB_Kobenhavn,Skive,1,2
2024-09-22,Nastved,Middelfart,0,2
2024-09-22,Thisted,Fremad_Amager,1,3
2024-09-27,HIK_Hellerup,AB_Kobenhavn,2,2
2024-09-28,Ishoj_BK,Helsingor,1,2
2024-09-28,BK_Frem_Kobenhavn,Thisted,1,0
2024-09-28,Middelfart,Nykobing,1,0
2024-09-28,Skive,Nastved,0,1
2024-09-29,Fremad_Amager,Aarhus_Fremad,1,0
2024-10-04,Nastved,Nykobing,1,0
2024-10-04,Helsingor,Fremad_Amager,1,2
2024-10-05,Aarhus_Fremad,Skive,4,0
2024-10-05,AB_Kobenhavn,Middelfart,1,3
2024-10-05,BK_Frem_Kobenhavn,Ishoj_BK,1,2
2024-10-06,Thisted,HIK_Hellerup,1,0
2024-10-11,Fremad_Amager,Nastved,1,0
2024-10-11,HIK_Hellerup,BK_Frem_Kobenhavn,1,2
2024-10-11,Skive,Thisted,1,1
2024-10-12,Ishoj_BK,AB_Kobenhavn,1,1
2024-10-12,Middelfart,Helsingor,1,2
2024-10-13,Nykobing,Aarhus_Fremad,0,2
2024-10-18,AB_Kobenhavn,HIK_Hellerup,0,0
2024-10-18,Fremad_Amager,Helsingor,2,0
2024-10-19,Aarhus_Fremad,Middelfart,1,2
2024-10-19,BK_Frem_Kobenhavn,Nykobing,1,2
2024-10-20,Nastved,Skive,3,3
2024-10-20,Thisted,Ishoj_BK,0,0
2024-10-25,HIK_Hellerup,Nastved,1,0
2024-10-25,Helsingor,BK_Frem_Kobenhavn,1,1
2024-10-26,Ishoj_BK,Aarhus_Fremad,1,3
2024-10-26,Middelfart,Fremad_Amager,1,1
2024-10-27,Nykobing,Thisted,2,2
2024-10-26,Skive,AB_Kobenhavn,0,0
2024-11-01,Fremad_Amager,Ishoj_BK,0,1
2024-11-01,Thisted,Skive,3,0
2024-11-02,Aarhus_Fremad,Nykobing,2,1
2024-11-02,BK_Frem_Kobenhavn,HIK_Hellerup,1,1
2024-11-02,Helsingor,Middelfart,1,1
2024-11-03,Nastved,AB_Kobenhavn,1,0
2024-11-08,Nykobing,Helsingor,0,0
2024-11-09,Ishoj_BK,HIK_Hellerup,0,1
2024-11-09,AB_Kobenhavn,Fremad_Amager,2,0
2024-11-09,Middelfart,Thisted,3,2
2024-11-10,Nastved,Aarhus_Fremad,1,0
2024-11-10,Skive,BK_Frem_Kobenhavn,2,1
2024-11-15,Fremad_Amager,Nykobing,2,1
2024-11-15,Helsingor,Ishoj_BK,1,1
2024-11-16,Middelfart,Nastved,0,1
2024-11-16,BK_Frem_Kobenhavn,Aarhus_Fremad,0,0
2024-11-16,HIK_Hellerup,Skive,0,3
2024-11-16,Thisted,AB_Kobenhavn,2,4
2025-03-07,Nykobing,HIK_Hellerup,4,0
2025-03-07,Skive,Helsingor,1,1
2025-03-08,Ishoj_BK,Middelfart,1,1
2025-03-08,Aarhus_Fremad,Fremad_Amager,1,0
2025-03-08,AB_Kobenhavn,BK_Frem_Kobenhavn,1,2
2025-03-09,Nastved,Thisted,2,1
2025-03-15,Ishoj_BK,Nykobing,2,1
2025-03-15,HIK_Hellerup,Thisted,0,1
2025-03-15,Helsingor,Aarhus_Fremad,0,2
2025-03-15,Middelfart,AB_Kobenhavn,1,3
2025-03-15,Fremad_Amager,Skive,2,0
2025-03-16,Nastved,BK_Frem_Kobenhavn,1,3
2025-03-21,Nastved,Fremad_Amager,1,1
2025-03-21,AB_Kobenhavn,Ishoj_BK,3,0
2025-03-21,HIK_Hellerup,Helsingor,1,0
2025-03-22,Skive,Aarhus_Fremad,1,0
2025-03-23,Thisted,BK_Frem_Kobenhavn,0,0
2025-03-23,Nykobing,Middelfart,1,3
2025-03-28,Fremad_Amager,HIK_Hellerup,2,3
2025-03-28,Helsingor,AB_Kobenhavn,3,3
2025-03-28,Nykobing,Nastved,0,2
2025-03-29,Ishoj_BK,Skive,0,1
2025-03-29,Aarhus_Fremad,Thisted,2,0
2025-03-29,Middelfart,BK_Frem_Kobenhavn,1,0
2025-04-04,Nastved,Ishoj_BK,1,2
2025-04-04,AB_Kobenhavn,Nykobing,3,0
2025-04-04,Skive,Middelfart,0,1
2025-04-05,HIK_Hellerup,Aarhus_Fremad,0,4
2025-04-05,BK_Frem_Kobenhavn,Fremad_Amager,3,0
2025-04-06,Thisted,Helsingor,2,2
